features,funny,happy,sad,scary,tender,trance
"[117.45383522727273, 0.032228805124759674, 0.01258704625070095, 0.6628563404083252, 0.09262200444936752, -103.6702651977539, 72.5239028930664, 30.42159652709961, 18.114521026611328, 1.9968409538269043, 22.563655853271484, 9.737821578979492, 15.538765907287598, 10.322402000427246, 14.849903106689453, 5.777315616607666, 8.290046691894531, 1.173721194267273, 2.8866400718688965, -2.357149362564087, 2.2791714668273926, -2.0536959171295166, -0.6795186400413513, -4.865201473236084, -1.484933614730835, 128.81419372558594, 34.50461959838867, 21.747398376464844, 10.860247611999512, 15.1668062210083, 9.872119903564453, 9.819156646728516, 6.77904748916626, 5.998952388763428, 7.980486869812012, 7.736194610595703, 7.440837383270264, 6.970347881317139, 6.88606071472168, 6.454813480377197, 7.095676422119141, 5.490271091461182, 5.8061604499816895, 6.178725242614746, 6.267518520355225, 0.29084518551826477, 0.3648521900177002, 0.4360717236995697, 0.2078281044960022, 0.17592115700244904, 0.22520676255226135, 0.2770831286907196, 0.3436145484447479, 0.2221103012561798, 0.1942535936832428, 0.15072737634181976, 0.12803441286087036, 2571.990023527208, 1244.2968084802997, 2647.231382227246, 947.7646593573941, 19.148735891067705, 15.549881919235379, 19.115197160184856, 18.228699106778883, 18.415463788327816, 16.26747482481436, 46.840308934594226, 4.919080924327305, 4.864450211682198, 4.58010847878255, 3.7379641918941773, 3.0558457771473213, 3.294216813306386, 5.390071084899981]",1,0,0,0,0,0
"[143.5546875, 0.0028944273944944143, 0.0001669102639425546, 0.7859078645706177, 0.020314082503318787, -371.5137939453125, 206.6443634033203, 15.115852355957031, -0.5574948191642761, -7.227016925811768, -16.32927703857422, -17.34197235107422, -17.721586227416992, -13.749483108520508, -14.988899230957031, -15.951820373535156, -12.383807182312012, -10.691327095031738, -9.492317199707031, -9.428908348083496, -9.473260879516602, -7.704372406005859, -4.896129608154297, -3.0372745990753174, 0.39235612750053406, 47.892364501953125, 23.48972511291504, 14.48587703704834, 6.598496437072754, 5.628217697143555, 6.418858051300049, 5.285828590393066, 5.622889041900635, 5.873641490936279, 5.213285446166992, 5.534737586975098, 7.119167804718018, 7.596440315246582, 10.437577247619629, 8.986166954040527, 8.234140396118164, 9.139871597290039, 9.041274070739746, 8.110400199890137, 6.508628845214844, 0.32241132855415344, 0.04147236794233322, 0.19881325960159302, 0.3655740022659302, 0.04310787841677666, 0.6302409768104553, 0.0935245081782341, 0.19523636996746063, 0.12073362618684769, 0.0373886413872242, 0.1983073204755783, 0.021499183028936386, 618.0033590099557, 81.96393038040283, 778.7540049083336, 198.68719722202152, 21.920295344422797, 21.554182303788718, 24.755174608868806, 25.234504046787247, 24.877143991317023, 20.90649560587369, 45.03592208796089, 5.03621949246869, 3.6872000030762604, 3.5878732641321487, 2.8458109280587593, 2.760404946054179, 2.7782221768294146, 3.914624057897979]",0,1,0,0,0,0
"[92.28515625, 0.009504185058176517, 0.010601780377328396, 0.5367521047592163, 0.060052838176488876, -63.237579345703125, 60.74216079711914, -10.687865257263184, -0.22375835478305817, -1.3530431985855103, 9.993246078491211, 11.690576553344727, -0.821419358253479, -2.7392728328704834, 12.697561264038086, 2.055224895477295, 4.276399612426758, 4.430731296539307, 3.3715474605560303, -2.9238553047180176, -2.7789478302001953, -4.683150291442871, 1.6096073389053345, -6.848323345184326, -3.485335111618042, 59.6402702331543, 20.758604049682617, 24.66818618774414, 13.55129337310791, 13.585582733154297, 9.932435035705566, 10.002900123596191, 7.765292644500732, 8.003605842590332, 8.90027141571045, 8.120584487915039, 7.155816555023193, 8.366562843322754, 7.679657459259033, 8.653627395629883, 7.1336236000061035, 7.267498016357422, 6.638660907745361, 6.4834065437316895, 7.029822826385498, 0.3906097114086151, 0.43158379197120667, 0.27352380752563477, 0.24164000153541565, 0.2699204683303833, 0.22968816757202148, 0.23672011494636536, 0.24297840893268585, 0.2800437808036804, 0.2798481583595276, 0.23860490322113037, 0.24435095489025116, 3077.3917520003743, 612.3731234219305, 2903.6139546403556, 384.6097815813206, 20.06103418489164, 17.533938156477202, 20.09612145824138, 17.489110949121788, 17.655220210945565, 16.998675526119694, 46.13480658584743, 5.470343455784413, 4.918850879035833, 5.15605323634281, 3.7486466487785637, 2.6730299449512356, 2.304020878714755, 3.17277985345228]",1,0,0,0,0,0
"[123.046875, 0.04274209961295128, 0.013211301527917385, 0.7386875748634338, 0.07123590260744095, -43.44412612915039, 89.29264831542969, 13.17981243133545, 26.751476287841797, 10.166053771972656, 15.659186363220215, 2.446887731552124, 7.232388019561768, -4.080688953399658, 3.7896883487701416, -3.09051513671875, 5.730221271514893, -2.2725398540496826, 2.251840353012085, -1.5074127912521362, 1.7866469621658325, 0.05563439801335335, 1.696838617324829, -4.214790344238281, 1.6293014287948608, 44.22549057006836, 21.11372947692871, 14.554244041442871, 8.731077194213867, 9.144554138183594, 9.027132987976074, 10.639139175415039, 7.926925182342529, 6.06058406829834, 7.215921878814697, 6.600128173828125, 6.969241619110107, 7.4896063804626465, 6.812297821044922, 5.630188941955566, 6.2664361000061035, 8.140769958496094, 6.755287170410156, 6.080278396606445, 5.166237831115723, 0.24622008204460144, 0.23494869470596313, 0.31180810928344727, 0.2020931839942932, 0.32881179451942444, 0.22013230621814728, 0.2478676736354828, 0.3775315284729004, 0.2401835173368454, 0.28767213225364685, 0.20832715928554535, 0.1213139146566391, 2274.1732321970067, 680.509992259729, 2663.5412050168334, 392.2143211460195, 21.25812403864303, 15.87903526062377, 19.81507054066211, 18.27531375247021, 17.27564748351438, 17.345872889447996, 47.81744848684742, 4.672004381772097, 4.170687077828118, 4.72131538986716, 3.989139292592375, 2.5320040815201033, 2.5482716179329, 2.9997278005106467]",0,1,0,0,0,0
"[92.28515625, 0.010329545475542545, 0.000892781768925488, 0.739971399307251, 0.05042162537574768, -193.564208984375, 139.83055114746094, -6.826108932495117, 21.534561157226562, 2.9318480491638184, 1.8680025339126587, -4.3722381591796875, -2.273113250732422, -6.082045078277588, -4.166575908660889, 1.423940896987915, 7.513182640075684, -2.3450722694396973, -1.4484230279922485, -7.936400413513184, -3.1851794719696045, -4.8968634605407715, -1.0163921117782593, 0.6422473788261414, -9.302901268005371, 116.97857666015625, 51.789268493652344, 52.71281433105469, 14.427844047546387, 11.266860008239746, 7.88389778137207, 8.755002975463867, 7.000941753387451, 6.949352264404297, 8.418112754821777, 7.292065143585205, 12.241119384765625, 9.423802375793457, 5.475398540496826, 7.210709095001221, 5.693325042724609, 5.443648338317871, 9.150777816772461, 6.884474277496338, 9.188955307006836, 0.45992547273635864, 0.3484956920146942, 0.2110009789466858, 0.2089221477508545, 0.2110866904258728, 0.21847806870937347, 0.18470916152000427, 0.2800033688545227, 0.08345925062894821, 0.1045931950211525, 0.18778152763843536, 0.24879363179206848, 1517.1585676977413, 610.1627731717385, 1789.6029837372812, 698.4087180108513, 18.16067841410455, 16.051928143657374, 18.483965577566376, 19.81066552961054, 25.313514998948694, 25.11297211128844, 51.871467041322, 4.508074672616374, 5.724269178099887, 4.956730227990679, 4.05434860315926, 4.382364487209839, 4.010455620010786, 5.934965034690671]",0,0,0,1,0,0
"[135.99917763157896, 0.07043229043483734, 0.02225991152226925, 0.762019157409668, 0.07358650863170624, -20.60369873046875, 145.83021545410156, -47.28528594970703, 48.07452392578125, -27.685379028320312, 16.26937484741211, -14.644312858581543, 7.353211879730225, -18.834209442138672, 23.145660400390625, -10.742549896240234, -2.7026665210723877, -0.8799797892570496, -10.250911712646484, 5.9481730461120605, -14.088643074035645, 2.7731659412384033, -10.138797760009766, 8.147239685058594, -0.07101794332265854, 33.536102294921875, 14.170425415039062, 15.829001426696777, 14.305915832519531, 10.464432716369629, 13.880615234375, 12.195564270019531, 12.483168601989746, 10.382376670837402, 11.475984573364258, 7.73654317855835, 7.359287738800049, 6.454224586486816, 7.063871383666992, 7.252936363220215, 8.119747161865234, 7.9843926429748535, 6.632289886474609, 6.983436107635498, 5.332369804382324, 0.18474501371383667, 0.3749103546142578, 0.19878160953521729, 0.2624255418777466, 0.20980899035930634, 0.2969040274620056, 0.45970019698143005, 0.20593658089637756, 0.20659025013446808, 0.0952104702591896, 0.2640743851661682, 0.306117981672287, 1673.4708659713776, 369.75992779743586, 1708.268848942992, 235.1087351747854, 18.24935143927518, 15.86566646686205, 18.9264163481647, 20.105990914803165, 20.37208840148016, 22.576158435468624, 59.88656009320691, 5.2897803269940535, 3.725029922142223, 3.3307628027692058, 3.0530838709958994, 2.5934486244232153, 3.0016154956409364, 4.680654191654491]",0,1,0,0,0,0
"[123.046875, 0.015427117235958576, 0.01748722977936268, 0.4922545552253723, 0.10934773087501526, -113.40357971191406, 140.0587158203125, 18.21626091003418, 17.13348388671875, -5.126451015472412, 0.9914854764938354, 6.224153518676758, 10.76795768737793, -8.318472862243652, 3.6337320804595947, -6.084428310394287, -2.2418906688690186, -6.674723148345947, 3.320071220397949, -6.530118465423584, 5.35403299331665, -8.601973533630371, 4.394175052642822, -4.596217155456543, 2.027967691421509, 85.1086196899414, 52.37488555908203, 33.309574127197266, 18.682043075561523, 12.75687026977539, 9.78646469116211, 10.191912651062012, 7.368142127990723, 9.7514066696167, 9.108325958251953, 7.27736234664917, 6.726190567016602, 6.632079601287842, 6.70018196105957, 5.9722514152526855, 6.300436019897461, 9.98259449005127, 7.304472923278809, 6.0130767822265625, 8.592377662658691, 0.21623976528644562, 0.2414511740207672, 0.25510701537132263, 0.28288382291793823, 0.23327505588531494, 0.38085007667541504, 0.30496734380722046, 0.3405807912349701, 0.3478645086288452, 0.26905131340026855, 0.2550067901611328, 0.20957157015800476, 1501.9391357500108, 935.416559027729, 1833.5146756144088, 416.7889009455249, 18.623717677147546, 12.279232156252956, 17.07301612484234, 20.706086194111702, 17.380424079325454, 18.298564132599033, 58.758650410365306, 5.783209025819948, 3.1761229652074427, 4.023721094811725, 3.593361011067416, 3.452468258166838, 2.8164987157346992, 4.957134136642029]",0,0,0,1,0,0
"[151.99908088235293, 0.05594978109002113, 0.001612603897228837, 0.8568950295448303, 0.07859507203102112, -123.67488098144531, 175.2821502685547, -24.158248901367188, 32.22273635864258, 4.871416091918945, 12.452138900756836, 1.0501201152801514, 1.3328120708465576, 5.41526460647583, 12.379607200622559, -1.8157415390014648, 0.789641261100769, -9.314029693603516, -3.5904464721679688, 1.107062578201294, 3.221057415008545, -4.972846031188965, 1.5757967233657837, -2.483403444290161, -4.442233085632324, 32.37922668457031, 13.382062911987305, 10.528563499450684, 10.889570236206055, 7.55457067489624, 12.617048263549805, 7.286617279052734, 6.433170318603516, 11.548551559448242, 6.852292537689209, 7.262460231781006, 6.928742408752441, 7.367900848388672, 8.544546127319336, 8.104534149169922, 9.10982894897461, 8.507633209228516, 8.957121849060059, 7.376948833465576, 10.635126113891602, 0.20753857493400574, 0.018583238124847412, 0.032144661992788315, 0.10472285002470016, 0.5507931113243103, 0.11910010874271393, 0.12935836613178253, 0.31751856207847595, 0.061524588614702225, 0.1426774263381958, 0.039607539772987366, 0.4178054630756378, 978.2609486834988, 170.38283219024092, 1280.7681611653531, 121.31974477313707, 23.938215122967673, 18.669113076906307, 21.493733272212975, 22.32886192534015, 23.608717064910945, 25.08675715266842, 52.151839424477465, 4.91740021139357, 3.5759851934028153, 3.518257587119282, 3.6146989819803164, 3.675934802657564, 4.309065372251145, 5.187161463122014]",0,0,1,0,0,0
"[143.5546875, 0.07722123712301254, 0.04077630862593651, 0.4670581817626953, 0.15258289873600006, -33.88035202026367, 90.93272399902344, 42.234046936035156, 17.039352416992188, -7.094608783721924, 12.308167457580566, 3.8757998943328857, 12.335344314575195, -2.9599697589874268, 2.7704110145568848, -0.19023475050926208, 13.200368881225586, 7.557159423828125, 7.801089286804199, -2.5409555435180664, -1.879196047782898, -6.094383239746094, -0.9686958193778992, -2.9663827419281006, -2.607316732406616, 57.87310791015625, 37.30927276611328, 17.87895393371582, 15.959165573120117, 10.425846099853516, 10.569314002990723, 8.58752155303955, 8.604391098022461, 6.964772701263428, 7.185822010040283, 8.618255615234375, 8.72465705871582, 7.975305080413818, 7.115530014038086, 7.848523139953613, 5.622415065765381, 5.777507781982422, 6.497408866882324, 6.120507717132568, 5.969831943511963, 0.2961386740207672, 0.2787940800189972, 0.26515650749206543, 0.3104163706302643, 0.21547314524650574, 0.22972960770130157, 0.20802734792232513, 0.23351284861564636, 0.2584111988544464, 0.3419191539287567, 0.40499892830848694, 0.31356939673423767, 2395.3277893744767, 1062.4068411095864, 2790.938454100638, 536.9435120262123, 20.69822833121801, 13.312494702876506, 16.395048334531932, 18.730427794445358, 17.228390046118168, 15.343457460959964, 46.48720175038803, 4.510250493719567, 4.04023491674326, 4.081080557843864, 4.279588458449817, 3.191092385609333, 2.082115369980944, 2.583161688942345]",0,0,0,0,0,1
"[172.265625, 0.0068400539457798, 0.002469626720994711, 0.6479718089103699, 0.02874474972486496, -105.27981567382812, 98.60929870605469, -3.2686731815338135, 15.809971809387207, 3.430398464202881, 15.537410736083984, -1.9074194431304932, -1.9252759218215942, -7.510423183441162, 6.032844066619873, -6.006702423095703, -2.2043604850769043, -3.500826120376587, -2.0095152854919434, -7.844139575958252, -3.5926342010498047, -3.3105404376983643, -0.6175609827041626, -3.7206175327301025, -3.1300787925720215, 38.61174011230469, 16.275890350341797, 15.76772403717041, 11.863962173461914, 8.663647651672363, 8.601179122924805, 8.087543487548828, 8.627274513244629, 7.759789943695068, 6.732682704925537, 8.277830123901367, 6.725045680999756, 6.0968241691589355, 5.200435161590576, 6.642693996429443, 5.449955463409424, 6.896965026855469, 6.389167785644531, 5.962922096252441, 6.511037826538086, 0.28658658266067505, 0.3065946400165558, 0.4398428499698639, 0.3824511766433716, 0.1690698266029358, 0.17594163119792938, 0.2291160523891449, 0.28577733039855957, 0.2036319375038147, 0.221138596534729, 0.21773700416088104, 0.17970144748687744, 2167.236804408683, 407.69626914088815, 2458.4308612669283, 297.55613295281944, 20.941209474441294, 16.256700981946018, 19.058601286962244, 20.557619684673444, 21.86864008289943, 18.690458108294873, 49.43547398689262, 4.673647014067413, 3.8059271118100613, 4.048901849183591, 3.3812019964550806, 3.6131618558903904, 3.030701510106259, 3.4246398088453516]",1,0,0,0,0,0
"[198.76802884615384, 0.010419503785669804, 0.0013262437423691154, 0.7576977610588074, 0.053067397326231, -195.40338134765625, 123.77435302734375, 1.5141159296035767, 7.075740337371826, -5.8034257888793945, -17.459903717041016, 13.573344230651855, -18.272247314453125, 7.363226890563965, -11.85405158996582, -6.486851215362549, -3.0234920978546143, -8.335125923156738, 1.134009838104248, -11.350423812866211, 4.398965358734131, 1.1693462133407593, 0.319903701543808, -0.7400791049003601, -0.3755638003349304, 77.590576171875, 50.66796112060547, 30.10752296447754, 16.338594436645508, 11.320396423339844, 14.443337440490723, 13.815571784973145, 14.704883575439453, 11.707731246948242, 8.304347038269043, 8.480489730834961, 9.569084167480469, 8.041528701782227, 7.754110813140869, 10.816534996032715, 9.38987922668457, 11.844367980957031, 14.087325096130371, 9.667622566223145, 10.491575241088867, 0.3618311583995819, 0.15754444897174835, 0.20138466358184814, 0.05649199336767197, 0.30813151597976685, 0.18065980076789856, 0.12162574380636215, 0.4265708029270172, 0.14616410434246063, 0.190762460231781, 0.04239635914564133, 0.25172480940818787, 1969.6599212617728, 1193.762556693982, 2175.6385672561037, 835.4801622817345, 20.44201653624536, 19.16513431381622, 22.252759703372508, 21.976106138447566, 21.694575570409302, 24.148438387382882, 44.82717054980693, 4.099487967700529, 3.899119610850652, 4.790839846903339, 4.598860022621119, 4.3023662681916575, 4.742551406565797, 4.16741248470896]",0,0,1,0,0,0
"[135.99917763157896, 0.025225885212421417, 0.005856504198163748, 0.7825121879577637, 0.06467673182487488, -61.97518539428711, 86.86141204833984, 10.421595573425293, 14.023853302001953, -0.37445196509361267, 10.932564735412598, 7.478360652923584, 0.7175388336181641, -1.0133085250854492, 6.290095806121826, -5.60042142868042, -2.7369942665100098, -4.386693954467773, -0.543219268321991, -3.539539337158203, 1.177164077758789, 0.953345537185669, 7.238603115081787, 2.633941173553467, 3.46940016746521, 59.14910888671875, 25.15392303466797, 18.43000030517578, 16.528335571289062, 9.716453552246094, 7.592838764190674, 6.047523021697998, 8.207179069519043, 5.981447219848633, 6.848629951477051, 6.629864692687988, 6.9377970695495605, 5.842677593231201, 6.174902439117432, 6.935489654541016, 6.9491963386535645, 6.328337669372559, 6.5840349197387695, 6.629700183868408, 6.00281286239624, 0.42278584837913513, 0.1777147501707077, 0.25858262181282043, 0.11378732323646545, 0.19173452258110046, 0.42128562927246094, 0.17676734924316406, 0.31253781914711, 0.14718319475650787, 0.25732141733169556, 0.2519528865814209, 0.18232955038547516, 2460.153611624907, 787.7407519020842, 2702.297397054335, 320.00043140817405, 19.971850650445784, 16.58350700979938, 20.441648532046436, 20.967647483318125, 20.257059908380903, 17.89752079830967, 46.22663066724838, 4.677389367799289, 3.910514893521897, 3.973095991519165, 3.7031528177877977, 4.12068451667724, 2.426020617127658, 3.83366427564445]",0,1,0,0,0,0
